clean,created_at,extended_tweet.full_text,id,text
ok it currently looks like this tho,Sun Mar 21 18:35:15 +0000 2021,,1.37E+18,@winderisland ok it currently looks like this tho
it is All Star Musicals time 😌,Sun Mar 21 18:35:16 +0000 2021,,1.37E+18,It’s All Star Musicals time 😌
Went Trossard instead 😌 ,Sun Mar 21 18:35:15 +0000 2021,,1.37E+18,@OfficialFPL Went Trossard instead 😌 https://t.co/fJRWLw5k5n
Took 10 mins to complete this task that I pushed back for a week. 😌,Sun Mar 21 18:35:17 +0000 2021,,1.37E+18,Took 10 mins to complete this task that I pushed back for a week. 😌
"Your average viewers do not determine your worth. You can have 10 viewers, 3 viewers or even 1 viewer. If their incredibly…",Sun Mar 21 18:35:18 +0000 2021,,1.37E+18,"RT @FoxieDelight: Your average viewers don't determine your worth.
You can have 10 viewers, 3 viewers or even 1 viewer. If their incredibly…"
Not really 😌,Sun Mar 21 18:35:18 +0000 2021,,1.37E+18,@zoevmintk Not really 😌
If you all truly loved me you would bring me the assorted popsicles — the ones that have two sticks 😌,Sun Mar 21 18:35:19 +0000 2021,,1.37E+18,If y’all truly loved me you would bring me the assorted popsicles — the ones that have two sticks 😌
I am that powerful 😌,Sun Mar 21 18:35:19 +0000 2021,,1.37E+18,i'm that powerful 😌
Happy Sunday 😌,Sun Mar 21 18:35:20 +0000 2021,,1.37E+18,Happy Sunday 😌
"Since you switched up, stay over there 😌",Sun Mar 21 18:35:21 +0000 2021,,1.37E+18,"RT @Sarah_E00: Since you switched up, stay over there 😌"
To all the girls I ever hurt I am sorry I was just building a better version of you 😌,Sun Mar 21 18:35:22 +0000 2021,,1.37E+18,RT @BasedGod_HaZu: To all the girls I ever hurt I’m sorry I was just building a better version of you 😌
Made a couple hundred dollars profit earlier today from crypto trading 📈 I can trade for you if you do not want or have the…,Sun Mar 21 18:35:23 +0000 2021,,1.37E+18,RT @vitalis_ebt: Made a couple hundred dollars profit earlier today from crypto trading 📈 I can trade for you if you don't want or have the…
My roommate’s hole was basically molded to fit my cock 😌 ,Sun Mar 21 18:35:24 +0000 2021,,1.37E+18,RT @myhotroommates: My roommate’s hole was basically molded to fit my cock 😌 https://t.co/VQEZrlMSZY
"""ratioed terribly"" there were more likes than quotes at the end of the day ☝️ maybe like 20 more but still....also no it will not happen again I am uncontroversial now 😌",Sun Mar 21 18:35:25 +0000 2021,"@borawol ""ratioed terribly"" there were more likes than quotes at the end of the day ☝️ maybe like 20 more but still....also no it won't happen again i'm uncontroversial now 😌",1.37E+18,"@borawol ""ratioed terribly"" there were more likes than quotes at the end of the day ☝️ maybe like 20 more but still… https://t.co/o36I1trY1V"
yes i am delulu over namjoon and yes we are dating in my head get over it 😌,Sun Mar 21 18:35:25 +0000 2021,,1.37E+18,yes i am delulu over namjoon and yes we are dating in my head get over it 😌
oh stop lying ik you want me to mess with you too 😌,Sun Mar 21 18:35:26 +0000 2021,,1.37E+18,@sammylvr_ oh stop lying ik u want me to mess with u too 😌
like I did not EVEN ASK TO GO TO PRIVATE SCHOOL ugh I h8 them so much can not wait til they KO so I can spend MY inheritance 😌,Sun Mar 21 18:35:27 +0000 2021,@mikepencesd1ldo @jaboukie like I DIDNT EVEN ASK TO GO TO PRIVATE SCHOOL ugh I h8 them so much can’t wait til they KO so I can spend MY inheritance 😌,1.37E+18,@mikepencesd1ldo @jaboukie like I DIDNT EVEN ASK TO GO TO PRIVATE SCHOOL ugh I h8 them so much can’t wait til they… https://t.co/hb5zDobPfH
another selfie vid that twitter will prob mess up 😌 ,Sun Mar 21 18:35:31 +0000 2021,,1.37E+18,RT @lenajaxo_: another selfie vid that twitter will prob mess up 😌 https://t.co/qRVdJxgDq2
I promise you I will have a pet pig in my life one day 😌,Sun Mar 21 18:35:32 +0000 2021,,1.37E+18,I promise you I will have a pet pig in my life one day 😌
Yes You queen do not need nobody 😌,Sun Mar 21 18:35:33 +0000 2021,,1.37E+18,"@leed0neus Yes
You queen don't need nobody 😌"
Good morning Barbarena 😌 I will always edit because I am a fan of yours and because I miss your friendship Barbarena.…,Sun Mar 21 18:35:34 +0000 2021,,1.37E+18,"RT @Deni_Juliantina: Good morning Barbarena 😌
I will always edit because I am a fan of yours and because I miss your friendship Barbarena.…"
everything except the third one 😌,Sun Mar 21 18:35:34 +0000 2021,,1.37E+18,everything except the third one 😌
The 4 Amigops are all in their 3M followers/subscribers count. We love to see it 😌 ,Sun Mar 21 18:35:34 +0000 2021,,1.37E+18,RT @MonkaAgatha: The 4 Amigops are all in their 3M followers/subscribers count. We love to see it 😌 https://t.co/4cSY0kAUi6
unless it makes you uncomfortable. then you are no longer my little meow meow 😌,Sun Mar 21 18:35:35 +0000 2021,,1.37E+18,@HiraethTweeting unless it makes you uncomfortable. then you are no longer my little meow meow 😌
On est beau 😌 #MOASelcaDay #MSD  °  .  ⚹   。   ・  .      °  *      。・ °  .   ° *             . * ` °«𝒯ℴ 𝓂𝒶𝓀ℯ 𝓂𝓎 𝓇ℯ𝓈ℯ𝓃𝓉𝓂ℯ𝓃𝓉…,Sun Mar 21 18:35:35 +0000 2021,,1.37E+18,"RT @Mercuuuure: On est beau 😌
#MOASelcaDay #MSD 
°  .  ⚹   。   ・  .      °  *      。・ °  .   ° *       
     . * ` °«𝒯ℴ 𝓂𝒶𝓀ℯ 𝓂𝓎 𝓇ℯ𝓈ℯ𝓃𝓉𝓂ℯ𝓃𝓉…"
😗  (whoever wants to do it) ,Sun Mar 21 18:35:35 +0000 2021,,1.37E+18,"😗

(whoever wants to do it) https://t.co/k6UWRpAYTq"
Buying it when i get on 😌,Sun Mar 21 18:35:37 +0000 2021,,1.37E+18,Buying it when i get on 😌
Thank you   We also love what you guys do for the SouthEast.  We aspire to be like you 😌,Sun Mar 21 18:35:39 +0000 2021,,1.37E+18,"Thank you @Coal_City 
We also love what you guys do for the SouthEast. 
We aspire to be like you 😌"
see I like to practice something called ✨minding my own business ✨ unlike everyone else in my fam 😌,Sun Mar 21 18:35:40 +0000 2021,,1.37E+18,@CanvasStrange see I like to practice something called ✨minding my own business ✨ unlike everyone else in my fam 😌
Loki nation i need your help for my next loki fc!!! please:  Reply with “i love Loki” to be featured on my fc 😌,Sun Mar 21 18:35:41 +0000 2021,,1.37E+18,"Loki nation i need your help for my next loki fc!!! please:

Reply with “i love Loki” to be featured on my fc 😌"
Am sassy and smart 😌,Sun Mar 21 18:35:41 +0000 2021,,1.37E+18,Am sassy and smart 😌
😌 enjoy your day sis,Sun Mar 21 18:35:43 +0000 2021,,1.37E+18,@Bresha_Bell 😌 enjoy your day sis
do not Choke Me because Imma Like It 😌,Sun Mar 21 18:35:46 +0000 2021,,1.37E+18,RT @reinenashay: Don’t Choke Me Cause Imma Like It 😌
she is 14 😌,Sun Mar 21 18:35:46 +0000 2021,,1.37E+18,@DE4DLYD1VINE she’s 14 😌
Two more new colors 😌 sunset vibes and midnight glow 💕 #kinkyjaneacrylic 10.00 each ,Sun Mar 21 18:35:46 +0000 2021,,1.37E+18,Two more new colors 😌 sunset vibes and midnight glow 💕 #kinkyjaneacrylic 10.00 each https://t.co/2ERrKH0CXs
cozy no-wig stream 😌  restarting my first ever playthrough of MGS2 on PS3 as god (kojima) intended  ,Sun Mar 21 18:35:47 +0000 2021,,1.37E+18,"RT @BloodyfasterTV: cozy no-wig stream 😌

restarting my first ever playthrough of MGS2 on PS3 as god (kojima) intended

https://t.co/RP9z4a…"
"I am still waiting on that report that says ""Ray Fisher will reprise his role as Cyborg in the upcoming Flash movie in whi…",Sun Mar 21 18:35:48 +0000 2021,,1.37E+18,"RT @shrutiraoart: I'm still waiting on that report that says ""Ray Fisher will reprise his role as Cyborg in the upcoming Flash movie in whi…"
oh heck yeah i made that 😌,Sun Mar 21 18:35:48 +0000 2021,,1.37E+18,@boltonbastard oh heck yeah i made that 😌
AHHH twinsies 😌,Sun Mar 21 18:35:49 +0000 2021,,1.37E+18,@fairyoon134340 AHHH twinsies 😌
"Haa.. Mile the na... 😌😌  According to me, 10 Retweets - 1 billion Retweets.. 😌  WE WANT ASK ALY",Sun Mar 21 18:35:51 +0000 2021,,1.37E+18,"RT @Sunnydperfect: @Ritika_dz001 Haa.. Mile the na... 😌😌

According to me, 10 Retweets - 1 billion Retweets.. 😌

WE WANT ASK ALY"
I need to be 😌,Sun Mar 21 18:35:51 +0000 2021,,1.37E+18,I need to be 😌
No lies are told in the group chat 😌,Sun Mar 21 18:35:52 +0000 2021,,1.37E+18,@babylonolivia No lies are told in the group chat 😌
Ofc I had to draw her 😌 ,Sun Mar 21 18:35:53 +0000 2021,,1.37E+18,RT @pawberri: Ofc I had to draw her 😌 https://t.co/ncyCHmmzwU
"You better b with me now, because I am not going b available later 😌",Sun Mar 21 18:35:53 +0000 2021,,1.37E+18,"RT @brattzlife: You better b with me now, cause I’m not going b available later 😌"
Thinking about my wife 😌 #JojosBizarreAdventure ,Sun Mar 21 18:35:53 +0000 2021,,1.37E+18,RT @umikochannart: Thinking about my wife 😌 #JojosBizarreAdventure https://t.co/VNYO0OwjP8
Bring icecream pls 😌,Sun Mar 21 18:35:55 +0000 2021,,1.37E+18,@omofolahan_ @Luchified_ Bring icecream pls 😌
#WONJIN: happy birthday to my bestie 😌  {#따스한_봄날을_닮은_원진이의_날 #Our_Springday_Wonjin    } ,Sun Mar 21 18:35:55 +0000 2021,,1.37E+18,"RT @bnagchns: #WONJIN: happy birthday to my bestie 😌

{#따스한_봄날을_닮은_원진이의_날
#Our_Springday_Wonjin  @CRAVITY_twt @CRAVITYstarship } https://t.…"
sana always win streak 😌 ,Sun Mar 21 18:35:56 +0000 2021,,1.37E+18,sana always win streak 😌 https://t.co/vyyDCQN7JD
Praise Lilith 😌,Sun Mar 21 18:35:56 +0000 2021,,1.37E+18,@LilithsWork Praise Lilith 😌
Ending  daily before going to sleep. 😌,Sun Mar 21 18:35:57 +0000 2021,,1.37E+18,Ending @fourthcaddy daily before going to sleep. 😌
Thanks 😌,Sun Mar 21 18:35:58 +0000 2021,,1.37E+18,@LongCovidOT Thanks 😌
"Inbreds do not get to call others ""pea sized"" lmao",Sun Mar 21 18:35:58 +0000 2021,,1.37E+18,"Inbreds don't get to call others ""pea sized"" lmao"
"This is my free onlyfans channel, you can track it at no charge! Stay tuned for free to watch a lot of my client waxing vid…",Sun Mar 21 18:36:01 +0000 2021,,1.37E+18,"RT @seachanvnn: This is my free onlyfans channel, you can track it at no charge! Stay tuned for free to watch a lot of my client waxing vid…"
Productivity!! 💪 Success!! 💫 Doing the most!! ☀️ Happy Aries Season 😌  Team #ZodiYaks is feeling particularly motivated b…,Sun Mar 21 18:36:02 +0000 2021,,1.37E+18,"RT @ZodiYaks_NFT: Productivity!! 💪 Success!! 💫 Doing the most!! ☀️ Happy Aries Season 😌

Team #ZodiYaks is feeling particularly motivated b…"
"did you know: jimi hendrics ""little wang"" was about me 😌",Sun Mar 21 18:36:03 +0000 2021,,1.37E+18,"did you know: jimi hendrics ""little wang"" was about me 😌"
SMAMOVE,Sun Mar 21 18:36:03 +0000 2021,,1.37E+18,SMART MOVE
Cute 😌,Sun Mar 21 18:36:05 +0000 2021,,1.37E+18,@ZakarTwins @JackieCoxNYC Cute 😌
So ready for my roast dinner 😌 ,Sun Mar 21 18:36:07 +0000 2021,,1.37E+18,So ready for my roast dinner 😌 https://t.co/CfbFWHOgho
She keep it so real with a nigga that ... I am about to come back and always gone fuck with her 😌,Sun Mar 21 18:36:07 +0000 2021,,1.37E+18,RT @Specialle4: She keep it so real with a nigga that ... ima come back and always gone fuck with her 😌
bam lookin like kg jumper 😌,Sun Mar 21 18:36:08 +0000 2021,,1.37E+18,@HeatvsHaters bam lookin like kg jumper 😌
Went to church this morning and God told me to let go of things that make me unhappy... so I am quitting my job 😌,Sun Mar 21 18:36:08 +0000 2021,,1.37E+18,Went to church this morning and God told me to let go of things that make me unhappy... so I’m quitting my job 😌
Woke up feeling cute today 😌,Sun Mar 21 18:36:11 +0000 2021,,1.37E+18,Woke up feeling cute today 😌
just two girlfriends cuddling a little bit and playing magic arena together 😌,Sun Mar 21 18:36:11 +0000 2021,,1.37E+18,just two girlfriends cuddling a little bit and playing magic arena together 😌
thank you thank you 😌 ,Sun Mar 21 18:36:12 +0000 2021,,1.37E+18,@froggynihachu thank you thank you 😌 https://t.co/sHaPXMOMPH
Freshly dyed hair just makes you feel some type of way if ya know you know 😌,Sun Mar 21 18:36:14 +0000 2021,,1.37E+18,RT @faeriebites: Freshly dyed hair just makes you feel some type of way if ya know you know 😌
I been single 2 years and it feels great 😌,Sun Mar 21 18:36:17 +0000 2021,,1.37E+18,I been single 2 years and it feels great 😌
Leicester 😌,Sun Mar 21 18:36:17 +0000 2021,,1.37E+18,Leicester 😌
I feel so refreshed man. Idk why but I have been up and moving all morning and I feel fuckin amazing 😌,Sun Mar 21 18:36:18 +0000 2021,,1.37E+18,I feel so refreshed man. Idk why but I’ve been up and moving all morning and I feel fuckin amazing 😌
How taynew reconcile from a fight 😌 ,Sun Mar 21 18:36:18 +0000 2021,,1.37E+18,How taynew reconcile from a fight 😌 https://t.co/vHD60DplwP
The best feeling. 😌,Sun Mar 21 18:36:19 +0000 2021,,1.37E+18,@robg504 The best feeling. 😌
Range but make it mobile photography. ,Sun Mar 21 18:36:20 +0000 2021,,1.37E+18,RT @Makie_again: Range but make it mobile photography. https://t.co/gJ4oRRjDbe
Show your range but make it art. 😌 ,Sun Mar 21 18:36:21 +0000 2021,,1.37E+18,RT @peniel_art: Show your range but make it art. 😌 https://t.co/6FQMehE4gg
No bitch do not think too hard 😌,Sun Mar 21 18:36:23 +0000 2021,,1.37E+18,@jankyybs No bitch don’t think too hard 😌
S/of-4 #SidHearts Connection follow each other n Mujhe vi Kro 😌       …,Sun Mar 21 18:36:24 +0000 2021,,1.37E+18,"RT @skzeacks: S/O-4 #SidHearts Connection follow each other n Mujhe vi Kro 😌

@i_am_addy111
@BishwashKuinkel
@Deepsid20
@Jass__Deol 
@veer0…"
yupp and like in a way the story quests focus on introducin the characters and sometimes world lore but hangouts are more intimate and we get to talk to them one on one... 😌,Sun Mar 21 18:36:24 +0000 2021,@kaensleif yupp and like in a way the story quests focus on introducin the characters and sometimes world lore but hangouts are more intimate and we get to talk to them one on one... 😌,1.37E+18,@kaensleif yupp and like in a way the story quests focus on introducin the characters and sometimes world lore but… https://t.co/VTzM2YwfUC
OMG SAME WE COULD TWIN BADDIES of course I have to be lilith though 😌,Sun Mar 21 18:36:25 +0000 2021,,1.37E+18,@FatalAdonis OMG SAME WE COULD TWIN BADDIES of course I have to be lilith though 😌
Spring is here and I am already wearing cut off flannels and drinking modelos outside 😌,Sun Mar 21 18:36:25 +0000 2021,,1.37E+18,Spring is here and I’m already wearing cut off flannels and drinking modelos outside 😌
I love how he just is chilling out with his wings out 😌,Sun Mar 21 18:36:26 +0000 2021,,1.37E+18,@DeiwelPop I love how he just is chilling out with his wings out 😌
Oof well one day we need to meet and I will make you try sushi 😌,Sun Mar 21 18:36:26 +0000 2021,,1.37E+18,@stoopid_ash Oof well one day we need to meet and I will make u try sushi 😌
"We have a winner.  But I am trying to confirm the correct data.  I am bypassing the retweet for this individual because they have actually educated me on some new information.  Once I can confirm that there are 200 bytes for a simple transaction of ADA, I will post source.",Sun Mar 21 18:36:26 +0000 2021,"We have a winner.  But I am trying to confirm the correct data.

I am bypassing the retweet for this individual because they have actually educated me on some new information.

Once I can confirm that there are 200 bytes for a simple transaction of ADA, I'll post source.",1.37E+18,"We have a winner.  But I am trying to confirm the correct data.

I am bypassing the retweet for this individual bec… https://t.co/RR4nNR23s8"
The baddest? 😌,Sun Mar 21 18:36:27 +0000 2021,,1.37E+18,The baddest? 😌
First night I step in club after lockdown I am going to give the wickedest whine 😌,Sun Mar 21 18:36:30 +0000 2021,,1.37E+18,RT @melanindarlen: First night I step in club after lockdown I am gonna give the wickedest whine 😌
"When I do not make a bracket, my stress levels are normal and I like that for myself 😌",Sun Mar 21 18:36:30 +0000 2021,,1.37E+18,"When I don’t make a bracket, my stress levels are normal and I like that for myself 😌"
these are probs some of my fave pics of me ever now hehe so posting them to twitter as well but follow me on ig 😌  ,Sun Mar 21 18:36:35 +0000 2021,these are probs some of my fave pics of me ever now hehe so posting them to twitter as well but follow me on ig 😌 https://t.co/RPIlbEKBTN https://t.co/WN3zOIus1F,1.37E+18,these are probs some of my fave pics of me ever now hehe so posting them to twitter as well but follow me on ig 😌… https://t.co/KcHhEZWgmA
And a blessed day,Sun Mar 21 18:36:35 +0000 2021,,1.37E+18,And a blessed day
I am back 😌 who missed me? First 500 ❤️’s &amp; RT’s  Gets FREE drop box bundle  Message me on Snap 👻  @ snapjoshyyy 👈🏽  See full…,Sun Mar 21 18:36:35 +0000 2021,,1.37E+18,"RT @fwjoshy3: I’m back 😌 who missed me?
First 500 ❤️’s &amp; RT’s 
Gets FREE drop box bundle 
Message me on Snap 👻 
@ snapjoshyyy 👈🏽 
See full…"
Filled out my first #ncaaW bracket this yr after all the BS claims this wk that since no one watches women's sports they do not deserve equity. BITCH I DO and my bracket is killing it rn 😌,Sun Mar 21 18:36:36 +0000 2021,Filled out my first #ncaaW bracket this yr after all the BS claims this wk that since no one watches women's sports they don't deserve equity. BITCH I DO and my bracket is killing it rn 😌,1.37E+18,Filled out my first #ncaaW bracket this yr after all the BS claims this wk that since no one watches women's sports… https://t.co/hIrzaXVeEK
Yay! Dinner and watch The Last Blockbuster 🔥 mahi mahi tacos with roasted sweet potatoes 😌 let us get it in 🤘🏽 #Saturday #St…,Sun Mar 21 18:36:36 +0000 2021,,1.37E+18,RT @Ms_delFino: Yay! Dinner and watch The Last Blockbuster 🔥 mahi mahi tacos with roasted sweet potatoes 😌 let's get it in 🤘🏽 #Saturday #St…
"its so beautiful outside, so happy i took a second to come out here 😌",Sun Mar 21 18:36:36 +0000 2021,,1.37E+18,"its so beautiful outside, so happy i took a second to come out here 😌"
Home body 😌,Sun Mar 21 18:36:37 +0000 2021,,1.37E+18,Home body 😌
"type of bitch, a nigga gone love forever 😌 .",Sun Mar 21 18:36:37 +0000 2021,,1.37E+18,"RT @_Deashay: type of bitch, a nigga gone love forever 😌 ."
he is 6 years older but our birthdays are a week apart 😌,Sun Mar 21 18:36:39 +0000 2021,,1.37E+18,@bIackswaun He's 6 years older but our birthdays are a week apart 😌
this team inconsistency sucks 😌,Sun Mar 21 18:36:41 +0000 2021,,1.37E+18,this team inconsistency sucks 😌
"My last poll got 200+ votes so if you can, please retweet this to spread it to more people in the #doc #t1d community. 😌",Sun Mar 21 18:36:43 +0000 2021,,1.37E+18,"My last poll got 200+ votes so if u can, please retweet this to spread it to more people in the #doc #t1d community. 😌"
At last I have got someone. 😌,Sun Mar 21 18:36:43 +0000 2021,,1.37E+18,"At last I've got someone.
😌"
😌 good vibes all today,Sun Mar 21 18:36:44 +0000 2021,,1.37E+18,RT @Runiktv: 😌 good vibes all today
I concur! 😌,Sun Mar 21 18:36:45 +0000 2021,,1.37E+18,@girlmeetsd3vil I concur! 😌
#Radhe Teaser tomorrow at 11 am.... Stay tuned. 😌 #SalmanKhan #radheteaser ,Sun Mar 21 18:36:45 +0000 2021,,1.37E+18,RT @AninditaSharma_: #Radhe Teaser tomorrow at 11 am.... Stay tuned. 😌 #SalmanKhan #radheteaser https://t.co/yS7mlkVw9x
So some man decided to be an asshole to me at work today... his wife apologized and gave me a 50.00 gift card 😌,Sun Mar 21 18:36:45 +0000 2021,,1.37E+18,So some man decided to be an asshole to me at work today... his wife apologized and gave me a 50.00 gift card 😌
I am comfy 😌   ,Sun Mar 21 18:36:45 +0000 2021,,1.37E+18,"RT @vivianxxtaylor: I’m comfy 😌 
@seehimfuck https://t.co/WOPBtlSUkv"
yes main dancer oh sehun 😌 #SEHUN #세훈 ,Sun Mar 21 18:36:46 +0000 2021,,1.37E+18,"RT @xunonme: yes main dancer oh sehun 😌 #SEHUN #세훈
https://t.co/crSCaMyjce"
Damn and I be ignoring all their emails thinking it is spam 😭😭😭,Sun Mar 21 18:36:46 +0000 2021,,1.37E+18,Damn and I be ignoring all their emails thinking it’s spam 😭😭😭
its like a dark rusty red ?? i guess but depending on the light it will look bright red  idk how it does that but it is cute 😌,Sun Mar 21 18:36:46 +0000 2021,,1.37E+18,"its like a dark rusty red ?? i guess but depending on the light itll look bright red

idk how it does that but it's cute 😌"
Austin Powers.   It would just be two extra hours of him trying to turn that luggage cart around in the corridor. 😌,Sun Mar 21 18:36:47 +0000 2021,,1.37E+18,"RT @BrettKollmann: Austin Powers. 

It would just be two extra hours of him trying to turn that luggage cart around in the corridor. 😌"
Goodmorning 😌 ,Sun Mar 21 18:36:48 +0000 2021,,1.37E+18,Goodmorning 😌 https://t.co/cKPLsTZHZ8
"i do not need boys, i only need park sooyoung and kim sejeong 😌 ",Sun Mar 21 18:36:49 +0000 2021,,1.37E+18,"RT @peachsejoy: i don't need boys, i only need park sooyoung and kim sejeong 😌 https://t.co/OQ37oMXG8z"
"KERRIST is sold out bc the number of product is not much, but they will open pre-orders from Tuesday 23rd at 10am (the pro…",Sun Mar 21 18:36:50 +0000 2021,,1.37E+18,"RT @hammie_yuyu: KERRIST is sold out bc the number of product is not much, but they will open pre-orders from Tuesday 23rd at 10am (the pro…"
"He really is a brilliant man,a wonderful friend,and he was a great husband and father 😌",Sun Mar 21 18:36:50 +0000 2021,,1.37E+18,"@JCSalad He really is a brilliant man,a wonderful friend,and he was a great husband and father 😌"
I am 😌 trying to get everything else done faster so nothing stands between me and yoongs!,Sun Mar 21 18:36:50 +0000 2021,,1.37E+18,@fuzzyyoongi I am 😌 trying to get everything else done faster so nothing stands between me and yoongs!
Feeling chaotic 😌 ,Sun Mar 21 18:36:51 +0000 2021,,1.37E+18,Feeling chaotic 😌 https://t.co/SSZhixNNd7
I have got both laguna and red strike 😌,Sun Mar 21 18:36:51 +0000 2021,,1.37E+18,@Supermanbat1000 @Spongebratbob I've got both laguna and red strike 😌
Hehe getting all the kisses 😌,Sun Mar 21 18:36:51 +0000 2021,,1.37E+18,Hehe getting all the kisses 😌
Satisfying 😌 ,Sun Mar 21 18:36:52 +0000 2021,,1.37E+18,"RT @SojungMini: Satisfying 😌
https://t.co/Dt1sbtCx15"
Jesus Boy 😌 ,Sun Mar 21 18:36:52 +0000 2021,,1.37E+18,RT @kwamelesley: Jesus Boy 😌 https://t.co/tlnnZP4KcP
Niggas want a bitch who gone stfu &amp; listen. Sadly she is not me I am about to talk my shit 😌,Sun Mar 21 18:36:53 +0000 2021,,1.37E+18,RT @ririthedoll: Niggas want a bitch who gone stfu &amp; listen. Sadly she is not me ima talk my shit 😌
This is the King. 😌 ,Sun Mar 21 18:36:54 +0000 2021,,1.37E+18,@silkbloodd This is the King. 😌 https://t.co/MDDWVdY9T1
Well I came out today so it is already been a great day 😌,Sun Mar 21 18:36:55 +0000 2021,,1.37E+18,@shelbygraces Well I came out today so it’s already been a great day 😌
no one dts me in sana edits so I am making some for myself and myself only fuck you all 😌,Sun Mar 21 18:36:56 +0000 2021,,1.37E+18,no one dts me in sana edits so im making some for myself and myself only fuck yall 😌
can not pick so imma just admire both 😌,Sun Mar 21 18:36:57 +0000 2021,,1.37E+18,Can’t pick so imma just admire both 😌
They should be 👀 these small minded dumbasses will eat their words when a woman does a better job than them 😌,Sun Mar 21 18:37:00 +0000 2021,,1.37E+18,@mauvemistique They should be 👀 these small minded dumbasses will eat their words when a woman does a better job than them 😌
So sorry about your dad 😌,Sun Mar 21 18:37:01 +0000 2021,,1.37E+18,@RealRomfordPele So sorry about your dad 😌
"One day every year, Cake and I can finally be our true selves 😌",Sun Mar 21 18:37:01 +0000 2021,,1.37E+18,"One day every year, Cake and I can finally be our true selves 😌"
fank you 😌,Sun Mar 21 18:37:03 +0000 2021,,1.37E+18,@gem_gibs fank u 😌
You like my new joggers? I think they fit just right 😌 ,Sun Mar 21 18:37:04 +0000 2021,,1.37E+18,RT @TheJasonGenesis: You like my new joggers? I think they fit just right 😌 https://t.co/DqndF92WL2
I do not want to get off this couch 😌 ,Sun Mar 21 18:37:04 +0000 2021,,1.37E+18,RT @Enoch2582: I don’t wanna get off this couch 😌 https://t.co/GkNMsGZvhC
Goodluck 😌,Sun Mar 21 18:37:05 +0000 2021,,1.37E+18,@lilsharkieee_ Goodluck 😌
you should really follow me  😌,Sun Mar 21 18:37:05 +0000 2021,,1.37E+18,u should really follow me @AlexSampson 😌
Nah gurl you just do not have any 😌,Sun Mar 21 18:37:06 +0000 2021,,1.37E+18,@Sage_striaton Nah gurl you just don't have any 😌
YES LMFAO it is good tho i think they just misunderstood my tweet idc 😌,Sun Mar 21 18:37:08 +0000 2021,,1.37E+18,@Spaghe11i YES LMFAOOOO it’s good tho i think they just misunderstood my tweet idc 😌
Dexter 😌,Sun Mar 21 18:37:09 +0000 2021,,1.37E+18,@Netflxoneri Dexter 😌
luckily you. Atleast he is tryin to calm you 😌,Sun Mar 21 18:37:10 +0000 2021,,1.37E+18,luckily u. Atleast he’s tryin to calm u 😌
"was going to deactivate this account but honestly this my only friend rn that I can talk to every second I have a problem within me, so it is staying 😌",Sun Mar 21 18:37:11 +0000 2021,"was going to deactivate this account but honestly this my only friend rn that I can talk to every second I have a problem within me, so it’s staying 😌",1.37E+18,was going to deactivate this account but honestly this my only friend rn that I can talk to every second I have a p… https://t.co/fmUtgMGzz4
Perfect tiddies 😌 ,Sun Mar 21 18:37:11 +0000 2021,,1.37E+18,@miIky_baby Perfect tiddies 😌 https://t.co/2LDPiwrW5p
So I need to wake up at 5 🙃 should I sleep pa ba or wag na 😌,Sun Mar 21 18:37:12 +0000 2021,,1.37E+18,So I need to wake up at 5 🙃 should I sleep pa ba or wag na 😌
Amen. 😌,Sun Mar 21 18:37:13 +0000 2021,,1.37E+18,Amen. 😌
oh yeah btw I am working on a candle range more suited to people who suffer with migraines and headaches :-) keep an eye of…,Sun Mar 21 18:37:14 +0000 2021,,1.37E+18,RT @lauisneckdeep: oh yeah btw im working on a candle range more suited to people who suffer with migraines and headaches :-) keep an eye o…
Self care Sunday 😌,Sun Mar 21 18:37:15 +0000 2021,,1.37E+18,Self care Sunday 😌
Never in Doubt 😌,Sun Mar 21 18:37:16 +0000 2021,,1.37E+18,Never in Doubt 😌
"morning study in   this one I have painted without sketch, only shapes (1.5 hrs) i think I will move in this directio…",Sun Mar 21 18:37:17 +0000 2021,,1.37E+18,"RT @D4YBREAKER: morning study in @Procreate 
this one i’ve painted without sketch, only shapes (1.5 hrs)
i think i’ll move in this directio…"
TRUE,Sun Mar 21 18:37:17 +0000 2021,,1.37E+18,TRUE
Thanks for the love 😌,Sun Mar 21 18:37:17 +0000 2021,,1.37E+18,@SECRETSHINESTAR @ATEEZofficial Thanks for the love 😌
ESTA CANDELA YA SE PRENDIO.  GET READY TO KICK SOME (JUN WOO'S) AXX #VincenzoEp10,Sun Mar 21 18:37:17 +0000 2021,,1.37E+18,"ESTA CANDELA YA SE PRENDIO.

GET READY TO KICK SOME (JUN WOO'S) AXX #VincenzoEp10"
you have the best ones 😌,Sun Mar 21 18:37:18 +0000 2021,,1.37E+18,@darkblueboxs u have the best ones 😌
"Raw sex 😌 I do not care who said what but these were the longest minutes, months of my life (Thread) ",Sun Mar 21 18:37:18 +0000 2021,,1.37E+18,"RT @PalesaMahlatji: Raw sex 😌 I don't care who said what but these were the longest minutes, months of my life (Thread) https://t.co/QPoEm2…"
,,,,
